year,month,day,hour,solar
2018,9,27,0,0.0
2018,9,27,1,0.0
2018,9,27,2,0.0
2018,9,27,3,0.0
2018,9,27,4,0.0
2018,9,27,5,8.583083333333333
2018,9,27,6,30.448333333333345
2018,9,27,7,60.62583333333333
2018,9,27,8,97.5218333333333
2018,9,27,9,104.63116666666664
2018,9,27,10,157.2204999999999
2018,9,27,11,131.53416666666672
2018,9,27,12,76.19683333333336
2018,9,27,13,64.76974999999999
2018,9,27,14,31.812333333333306
2018,9,27,15,14.59433333333332
2018,9,27,16,3.7701666666666656
2018,9,27,17,0.0
2018,9,27,18,0.0
2018,9,27,19,0.0
2018,9,27,20,0.0
2018,9,27,21,0.0
2018,9,27,22,0.0
2018,9,27,23,0.0
2018,9,28,0,0.0
2018,9,28,1,0.0
2018,9,28,2,0.0
2018,9,28,3,0.0
2018,9,28,4,0.0
2018,9,28,5,0.7843333333333337
2018,9,28,6,8.017333333333331
2018,9,28,7,18.002999999999997
2018,9,28,8,32.301500000000004
2018,9,28,9,231.77099999999996
2018,9,28,10,182.9325
2018,9,28,11,214.34683333333336
2018,9,28,12,161.53183333333337
2018,9,28,13,111.43299999999999
2018,9,28,14,66.80283333333333
2018,9,28,15,23.10616666666667
2018,9,28,16,2.417500000000001
2018,9,28,17,0.0
2018,9,28,18,0.0
2018,9,28,19,0.0
2018,9,28,20,0.0
2018,9,28,21,0.0
2018,9,28,22,0.0
2018,9,28,23,0.0
2018,9,29,0,0.0
2018,9,29,1,0.0
2018,9,29,2,0.0
2018,9,29,3,0.0
2018,9,29,4,0.0
2018,9,29,5,1.3253333333333337
2018,9,29,6,13.215499999999993
2018,9,29,7,26.085
2018,9,29,8,25.96208333333334
2018,9,29,9,25.209333333333348
2018,9,29,10,36.88183333333335
2018,9,29,11,52.73683333333334
2018,9,29,12,55.446000000000005
2018,9,29,13,108.36983333333336
2018,9,29,14,64.31916666666666
2018,9,29,15,27.230000000000004
2018,9,29,16,11.092333333333334
2018,9,29,17,0.0
2018,9,29,18,0.0
2018,9,29,19,0.0
2018,9,29,20,0.0
2018,9,29,21,0.0
2018,9,29,22,0.0
2018,9,29,23,0.0
2018,9,30,0,0.0
2018,9,30,1,0.0
2018,9,30,2,0.0
2018,9,30,3,0.0
2018,9,30,4,0.0
2018,9,30,5,3.738166666666667
2018,9,30,6,10.5905
2018,9,30,7,36.612
2018,9,30,8,24.656666666666656
2018,9,30,9,114.0578333333333
2018,9,30,10,71.80874999999995
2018,9,30,11,58.19300000000002
2018,9,30,12,55.47783333333335
2018,9,30,13,78.11450000000005
2018,9,30,14,44.037000000000006
2018,9,30,15,39.6485
2018,9,30,16,6.3181666666666665
2018,9,30,17,0.0
2018,9,30,18,0.0
2018,9,30,19,0.0
2018,9,30,20,0.0
2018,9,30,21,0.0
2018,9,30,22,0.0
2018,9,30,23,0.0
2018,10,1,0,0.0
2018,10,1,1,0.0
2018,10,1,2,0.0
2018,10,1,3,0.0
2018,10,1,4,0.0
2018,10,1,5,1.788333333333333
2018,10,1,6,8.8665
2018,10,1,7,41.25750000000002
2018,10,1,8,85.61800000000005
2018,10,1,9,196.0205
2018,10,1,10,264.5225
2018,10,1,11,198.24058333333332
2018,10,1,12,128.13683333333333
2018,10,1,13,97.89466666666672
2018,10,1,14,69.50533333333334
2018,10,1,15,36.76008333333332
2018,10,1,16,17.102666666666664
2018,10,1,17,0.0
2018,10,1,18,0.0
2018,10,1,19,0.0
2018,10,1,20,0.0
2018,10,1,21,0.0
2018,10,1,22,0.0
2018,10,1,23,0.0
2018,10,2,0,0.0
2018,10,2,1,0.0
2018,10,2,2,0.0
2018,10,2,3,0.0
2018,10,2,4,0.0
2018,10,2,5,5.507500000000001
2018,10,2,6,51.21833333333336
2018,10,2,7,104.31649999999998
2018,10,2,8,74.91066666666669
2018,10,2,9,244.15783333333331
2018,10,2,10,262.36133333333333
2018,10,2,11,287.3400000000001
2018,10,2,12,260.3789999999999
2018,10,2,13,207.35233333333332
2018,10,2,14,128.201
2018,10,2,15,50.03416666666666
2018,10,2,16,6.8841666666666645
2018,10,2,17,0.0
2018,10,2,18,0.0
2018,10,2,19,0.0
2018,10,2,20,0.0
2018,10,2,21,0.0
2018,10,2,22,0.0
2018,10,2,23,0.0
2018,10,3,0,0.0
2018,10,3,1,0.0
2018,10,3,2,0.0
2018,10,3,3,0.0
2018,10,3,4,0.0
2018,10,3,5,1.4281666666666668
2018,10,3,6,25.72433333333333
2018,10,3,7,29.238166666666668
2018,10,3,8,70.31600000000002
2018,10,3,9,57.75599999999997
2018,10,3,10,73.012
2018,10,3,11,76.80266666666667
2018,10,3,12,167.9274999999999
2018,10,3,13,169.9485
2018,10,3,14,111.51075
2018,10,3,15,27.436999999999994
2018,10,3,16,2.3415000000000017
2018,10,3,17,0.0
2018,10,3,18,0.0
2018,10,3,19,0.0
2018,10,3,20,0.0
2018,10,3,21,0.0
2018,10,3,22,0.0
2018,10,3,23,0.0
2018,10,4,0,0.0
2018,10,4,1,0.0
2018,10,4,2,0.0
2018,10,4,3,0.0
2018,10,4,4,0.0
2018,10,4,5,2.5476666666666663
2018,10,4,6,21.169000000000004
2018,10,4,7,43.18241666666668
2018,10,4,8,57.60149999999999
2018,10,4,9,97.34100000000001
2018,10,4,10,93.596
2018,10,4,11,69.90483333333334
2018,10,4,12,78.51991666666666
2018,10,4,13,46.23816666666666
2018,10,4,14,22.53316666666668
2018,10,4,15,7.953166666666664
2018,10,4,16,0.7655833333333335
2018,10,4,17,0.0
2018,10,4,18,0.0
2018,10,4,19,0.0
2018,10,4,20,0.0
2018,10,4,21,0.0
2018,10,4,22,0.0
2018,10,4,23,0.0
2018,10,5,0,0.0
2018,10,5,1,0.0
2018,10,5,2,0.0
2018,10,5,3,0.0
2018,10,5,4,0.0
2018,10,5,5,3.294
2018,10,5,6,38.29783333333333
2018,10,5,7,109.3728333333333
2018,10,5,8,50.88333333333332
2018,10,5,9,248.63625
2018,10,5,10,282.93816666666675
2018,10,5,11,281.1238333333333
2018,10,5,12,187.05116666666663
2018,10,5,13,160.28383333333332
2018,10,5,14,87.59900000000002
2018,10,5,15,54.38483333333333
2018,10,5,16,7.244833333333332
2018,10,5,17,0.0
2018,10,5,18,0.0
2018,10,5,19,0.0
2018,10,5,20,0.0
2018,10,5,21,0.0
2018,10,5,22,0.0
2018,10,5,23,0.0
2018,10,6,0,0.0
2018,10,6,1,0.0
2018,10,6,2,0.0
2018,10,6,3,0.0
2018,10,6,4,0.0
2018,10,6,5,1.1194999999999995
2018,10,6,6,15.565166666666665
2018,10,6,7,39.26283333333333
2018,10,6,8,61.96433333333335
2018,10,6,9,62.33750000000001
2018,10,6,10,79.22116666666666
2018,10,6,11,107.53316666666665
2018,10,6,12,116.96583333333332
2018,10,6,13,175.98333333333332
2018,10,6,14,65.38799999999999
2018,10,6,15,18.826833333333337
2018,10,6,16,3.4611666666666663
2018,10,6,17,0.0
2018,10,6,18,0.0
2018,10,6,19,0.0
2018,10,6,20,0.0
2018,10,6,21,0.0
2018,10,6,22,0.0
2018,10,6,23,0.0
2018,10,7,0,0.0
2018,10,7,1,0.0
2018,10,7,2,0.0
2018,10,7,3,0.0
2018,10,7,4,0.0
2018,10,7,5,2.5476666666666663
2018,10,7,6,35.06833333333333
2018,10,7,7,103.87883333333332
2018,10,7,8,41.03958333333336
2018,10,7,9,234.76916666666665
2018,10,7,10,241.49966666666668
2018,10,7,11,237.79416666666665
2018,10,7,12,233.19325000000006
2018,10,7,13,164.69766666666675
2018,10,7,14,66.72583333333333
2018,10,7,15,38.27299999999999
2018,10,7,16,1.93
2018,10,7,17,0.0
2018,10,7,18,0.0
2018,10,7,19,0.0
2018,10,7,20,0.0
2018,10,7,21,0.0
2018,10,7,22,0.0
2018,10,7,23,0.0
2018,10,8,0,0.0
2018,10,8,1,0.0
2018,10,8,2,0.0
2018,10,8,3,0.0
2018,10,8,4,0.0
2018,10,8,5,0.0
2018,10,8,6,5.687666666666668
2018,10,8,7,23.40866666666667
2018,10,8,8,44.18000000000002
2018,10,8,9,116.00133333333332
2018,10,8,10,148.41866666666667
2018,10,8,11,184.5033333333334
2018,10,8,12,238.47583333333336
2018,10,8,13,157.29083333333338
2018,10,8,14,46.32783333333336
2018,10,8,15,11.028666666666664
2018,10,8,16,0.2828333333333333
2018,10,8,17,0.0
2018,10,8,18,0.0
2018,10,8,19,0.0
2018,10,8,20,0.0
2018,10,8,21,0.0
2018,10,8,22,0.0
2018,10,8,23,0.0
2018,10,9,0,0.0
2018,10,9,1,0.0
2018,10,9,2,0.0
2018,10,9,3,0.0
2018,10,9,4,0.0
2018,10,9,5,0.20566666666666664
2018,10,9,6,9.851083333333333
2018,10,9,7,31.92783333333334
2018,10,9,8,51.56533333333335
2018,10,9,9,61.088999999999984
2018,10,9,10,75.7465
2018,10,9,11,70.79224999999998
2018,10,9,12,51.92550000000001
2018,10,9,13,31.56733333333333
2018,10,9,14,20.769833333333327
2018,10,9,15,5.506833333333333
2018,10,9,16,0.012833333333333334
2018,10,9,17,0.0
2018,10,9,18,0.0
2018,10,9,19,0.0
2018,10,9,20,0.0
2018,10,9,21,0.0
2018,10,9,22,0.0
2018,10,9,23,0.0
2018,10,10,0,0.0
2018,10,10,1,0.0
2018,10,10,2,0.0
2018,10,10,3,0.0
2018,10,10,4,0.0
2018,10,10,5,0.025666666666666667
2018,10,10,6,28.826500000000006
2018,10,10,7,87.04616666666668
2018,10,10,8,93.10033333333332
2018,10,10,9,116.82516666666668
2018,10,10,10,146.1531666666667
2018,10,10,11,112.07666666666664
2018,10,10,12,98.42891666666668
2018,10,10,13,72.34900000000002
2018,10,10,14,33.76800000000001
2018,10,10,15,18.132833333333327
2018,10,10,16,2.599666666666667
2018,10,10,17,0.0
2018,10,10,18,0.0
2018,10,10,19,0.0
2018,10,10,20,0.0
2018,10,10,21,0.0
2018,10,10,22,0.0
2018,10,10,23,0.0
2018,10,11,0,0.0
2018,10,11,1,0.0
2018,10,11,2,0.0
2018,10,11,3,0.0
2018,10,11,4,0.0
2018,10,11,5,0.8169166666666666
2018,10,11,6,22.98350000000001
2018,10,11,7,50.61416666666669
2018,10,11,8,102.25716666666666
2018,10,11,9,138.67708333333331
2018,10,11,10,145.3036666666667
2018,10,11,11,139.12633333333335
2018,10,11,12,252.96633333333332
2018,10,11,13,112.7640833333333
2018,10,11,14,61.6555
2018,10,11,15,19.71533333333335
2018,10,11,16,1.351
2018,10,11,17,0.0
2018,10,11,18,0.0
2018,10,11,19,0.0
2018,10,11,20,0.0
2018,10,11,21,0.0
2018,10,11,22,0.0
2018,10,11,23,0.0
2018,10,12,0,0.0
2018,10,12,1,0.0
2018,10,12,2,0.0
2018,10,12,3,0.0
2018,10,12,4,0.0
2018,10,12,5,0.08983333333333335
2018,10,12,6,10.532666666666664
2018,10,12,7,73.6235
2018,10,12,8,51.03916666666667
2018,10,12,9,165.62499999999997
2018,10,12,10,189.86358333333328
2018,10,12,11,68.24366666666667
2018,10,12,12,170.0901666666667
2018,10,12,13,138.0335
2018,10,12,14,34.38516666666667
2018,10,12,15,13.49933333333333
2018,10,12,16,0.15399999999999994
2018,10,12,17,0.0
2018,10,12,18,0.0
2018,10,12,19,0.0
2018,10,12,20,0.0
2018,10,12,21,0.0
2018,10,12,22,0.0
2018,10,12,23,0.0
2018,10,13,0,0.0
2018,10,13,1,0.0
2018,10,13,2,0.0
2018,10,13,3,0.0
2018,10,13,4,0.0
2018,10,13,5,0.0
2018,10,13,6,6.807000000000001
2018,10,13,7,37.53225000000001
2018,10,13,8,57.12533333333333
2018,10,13,9,45.91599999999999
2018,10,13,10,44.770833333333314
2018,10,13,11,31.64483333333333
2018,10,13,12,22.951583333333325
2018,10,13,13,25.274666666666654
2018,10,13,14,15.197666666666665
2018,10,13,15,2.211666666666667
2018,10,13,16,0.0
2018,10,13,17,0.0
2018,10,13,18,0.0
2018,10,13,19,0.0
2018,10,13,20,0.0
2018,10,13,21,0.0
2018,10,13,22,0.0
2018,10,13,23,0.0
2018,10,14,0,0.0
2018,10,14,1,0.0
2018,10,14,2,0.0
2018,10,14,3,0.0
2018,10,14,4,0.0
2018,10,14,5,0.7976666666666667
2018,10,14,6,7.064333333333334
2018,10,14,7,24.528166666666657
2018,10,14,8,41.46383333333335
2018,10,14,9,41.630500000000026
2018,10,14,10,58.83666666666666
2018,10,14,11,42.96933333333334
2018,10,14,12,34.69499999999998
2018,10,14,13,32.255916666666664
2018,10,14,14,15.622333333333335
2018,10,14,15,1.4021666666666668
2018,10,14,16,0.0
2018,10,14,17,0.0
2018,10,14,18,0.0
2018,10,14,19,0.0
2018,10,14,20,0.0
2018,10,14,21,0.0
2018,10,14,22,0.0
2018,10,14,23,0.0
2018,10,15,0,0.0
2018,10,15,1,0.0
2018,10,15,2,0.0
2018,10,15,3,0.0
2018,10,15,4,0.0
2018,10,15,5,0.0
2018,10,15,6,6.183083333333332
2018,10,15,7,29.637166666666666
2018,10,15,8,56.10866666666666
2018,10,15,9,92.47633333333332
2018,10,15,10,134.0948333333333
2018,10,15,11,145.9991666666666
2018,10,15,12,92.0526666666667
2018,10,15,13,96.18249999999998
2018,10,15,14,60.07183333333335
2018,10,15,15,11.652750000000005
2018,10,15,16,0.12833333333333333
2018,10,15,17,0.0
2018,10,15,18,0.0
2018,10,15,19,0.0
2018,10,15,20,0.0
2018,10,15,21,0.0
2018,10,15,22,0.0
2018,10,15,23,0.0
2018,10,16,0,0.0
2018,10,16,1,0.0
2018,10,16,2,0.0
2018,10,16,3,0.0
2018,10,16,4,0.0
2018,10,16,5,0.025666666666666667
2018,10,16,6,7.271999999999998
2018,10,16,7,30.35866666666667
2018,10,16,8,54.5003333333333
2018,10,16,9,128.22633333333337
2018,10,16,10,128.71649999999997
2018,10,16,11,176.11283333333344
2018,10,16,12,146.71358333333328
2018,10,16,13,87.92116666666668
2018,10,16,14,33.11166666666664
2018,10,16,15,7.6051666666666655
2018,10,16,16,0.0
2018,10,16,17,0.0
2018,10,16,18,0.0
2018,10,16,19,0.0
2018,10,16,20,0.0
2018,10,16,21,0.0
2018,10,16,22,0.0
2018,10,16,23,0.0
2018,10,17,0,0.0
2018,10,17,1,0.0
2018,10,17,2,0.0
2018,10,17,3,0.0
2018,10,17,4,0.0
2018,10,17,5,0.0
2018,10,17,6,2.689
2018,10,17,7,26.71550000000001
2018,10,17,8,74.13766666666666
2018,10,17,9,163.72616666666667
2018,10,17,10,158.45666666666662
2018,10,17,11,146.3723333333334
2018,10,17,12,174.73566666666665
2018,10,17,13,78.80300000000003
2018,10,17,14,35.84016666666667
2018,10,17,15,2.329333333333333
2018,10,17,16,0.0
2018,10,17,17,0.0
2018,10,17,18,0.0
2018,10,17,19,0.0
2018,10,17,20,0.0
2018,10,17,21,0.0
2018,10,17,22,0.0
2018,10,17,23,0.0
2018,10,18,0,0.0
2018,10,18,1,0.0
2018,10,18,2,0.0
2018,10,18,3,0.0
2018,10,18,4,0.0
2018,10,18,5,0.0
2018,10,18,6,3.236583333333334
2018,10,18,7,21.181500000000007
2018,10,18,8,44.41083333333332
2018,10,18,9,60.75466666666667
2018,10,18,10,44.44933333333334
2018,10,18,11,45.32433333333334
2018,10,18,12,95.87383333333337
2018,10,18,13,85.41116666666669
2018,10,18,14,38.64600000000002
2018,10,18,15,5.243583333333332
2018,10,18,16,0.0
2018,10,18,17,0.0
2018,10,18,18,0.0
2018,10,18,19,0.0
2018,10,18,20,0.0
2018,10,18,21,0.0
2018,10,18,22,0.0
2018,10,18,23,0.0
2018,10,19,0,0.0
2018,10,19,1,0.0
2018,10,19,2,0.0
2018,10,19,3,0.0
2018,10,19,4,0.0
2018,10,19,5,0.0
2018,10,19,6,3.4228333333333336
2018,10,19,7,31.59350000000001
2018,10,19,8,38.201916666666676
2018,10,19,9,30.165999999999986
2018,10,19,10,50.29133333333333
2018,10,19,11,80.67533333333336
2018,10,19,12,108.9936666666667
2018,10,19,13,37.79650000000001
2018,10,19,14,21.74816666666666
2018,10,19,15,5.172833333333335
2018,10,19,16,0.0
2018,10,19,17,0.0
2018,10,19,18,0.0
2018,10,19,19,0.0
2018,10,19,20,0.0
2018,10,19,21,0.0
2018,10,19,22,0.0
2018,10,19,23,0.0
2018,10,20,0,0.0
2018,10,20,1,0.0
2018,10,20,2,0.0
2018,10,20,3,0.0
2018,10,20,4,0.0
2018,10,20,5,0.0
2018,10,20,6,2.0973333333333333
2018,10,20,7,23.305833333333325
2018,10,20,8,54.68066666666667
2018,10,20,9,96.37683333333334
2018,10,20,10,149.70508333333333
2018,10,20,11,187.23149999999995
2018,10,20,12,79.80016666666666
2018,10,20,13,53.66350000000003
2018,10,20,14,19.592249999999996
2018,10,20,15,6.035333333333332
2018,10,20,16,0.0
2018,10,20,17,0.0
2018,10,20,18,0.0
2018,10,20,19,0.0
2018,10,20,20,0.0
2018,10,20,21,0.0
2018,10,20,22,0.0
2018,10,20,23,0.0
2018,10,21,0,0.0
2018,10,21,1,0.0
2018,10,21,2,0.0
2018,10,21,3,0.0
2018,10,21,4,0.0
2018,10,21,5,0.0
2018,10,21,6,0.9005
2018,10,21,7,19.393416666666667
2018,10,21,8,39.52133333333333
2018,10,21,9,41.50149999999998
2018,10,21,10,28.865833333333335
2018,10,21,11,37.98966666666665
2018,10,21,12,28.15716666666666
2018,10,21,13,18.724333333333327
2018,10,21,14,12.520500000000006
2018,10,21,15,0.5405
2018,10,21,16,0.0
2018,10,21,17,0.0
2018,10,21,18,0.0
2018,10,21,19,0.0
2018,10,21,20,0.0
2018,10,21,21,0.0
2018,10,21,22,0.0
2018,10,21,23,0.0
2018,10,22,0,0.0
2018,10,22,1,0.0
2018,10,22,2,0.0
2018,10,22,3,0.0
2018,10,22,4,0.0
2018,10,22,5,0.0
2018,10,22,6,0.025666666666666667
2018,10,22,7,6.278999999999999
2018,10,22,8,32.8865
2018,10,22,9,38.336999999999996
2018,10,22,10,60.0593333333333
2018,10,22,11,40.498000000000026
2018,10,22,12,59.40975
2018,10,22,13,39.1475
2018,10,22,14,25.31333333333335
2018,10,22,15,2.8691666666666675
2018,10,22,16,0.0
2018,10,22,17,0.0
2018,10,22,18,0.0
2018,10,22,19,0.0
2018,10,22,20,0.0
2018,10,22,21,0.0
2018,10,22,22,0.0
2018,10,22,23,0.0
2018,10,23,0,0.0
2018,10,23,1,0.0
2018,10,23,2,0.0
2018,10,23,3,0.0
2018,10,23,4,0.0
2018,10,23,5,0.0
2018,10,23,6,1.3765000000000005
2018,10,23,7,12.97166666666667
2018,10,23,8,26.78066666666667
2018,10,23,9,19.689333333333327
2018,10,23,10,35.96208333333335
2018,10,23,11,78.9765
2018,10,23,12,23.395166666666668
2018,10,23,13,46.727166666666676
2018,10,23,14,15.236833333333328
2018,10,23,15,6.215333333333335
2018,10,23,16,0.0
2018,10,23,17,0.0
2018,10,23,18,0.0
2018,10,23,19,0.0
2018,10,23,20,0.0
2018,10,23,21,0.0
2018,10,23,22,0.0
2018,10,23,23,0.0
2018,10,24,0,0.0
2018,10,24,1,0.0
2018,10,24,2,0.0
2018,10,24,3,0.0
2018,10,24,4,0.0
2018,10,24,5,0.0
2018,10,24,6,0.8817500000000003
2018,10,24,7,11.825666666666672
2018,10,24,8,17.682166666666664
2018,10,24,9,31.01366666666667
2018,10,24,10,42.943166666666656
2018,10,24,11,37.281416666666665
2018,10,24,12,37.52533333333334
2018,10,24,13,41.026166666666654
2018,10,24,14,19.985833333333336
2018,10,24,15,1.7307499999999998
2018,10,24,16,0.0
2018,10,24,17,0.0
2018,10,24,18,0.0
2018,10,24,19,0.0
2018,10,24,20,0.0
2018,10,24,21,0.0
2018,10,24,22,0.0
2018,10,24,23,0.0
2018,10,25,0,0.0
2018,10,25,1,0.0
2018,10,25,2,0.0
2018,10,25,3,0.0
2018,10,25,4,0.0
2018,10,25,5,0.0
2018,10,25,6,0.0
2018,10,25,7,7.990833333333331
2018,10,25,8,25.42241666666667
2018,10,25,9,37.397
2018,10,25,10,51.11549999999999
2018,10,25,11,47.576666666666654
2018,10,25,12,33.89675000000001
2018,10,25,13,12.714166666666667
2018,10,25,14,11.439833333333334
2018,10,25,15,2.9339999999999997
2018,10,25,16,0.0
2018,10,25,17,0.0
2018,10,25,18,0.0
2018,10,25,19,0.0
2018,10,25,20,0.0
2018,10,25,21,0.0
2018,10,25,22,0.0
2018,10,25,23,0.0
2018,10,26,0,0.0
2018,10,26,1,0.0
2018,10,26,2,0.0
2018,10,26,3,0.0
2018,10,26,4,0.0
2018,10,26,5,0.0
2018,10,26,6,0.1925
2018,10,26,7,7.978166666666668
2018,10,26,8,35.36316666666667
2018,10,26,9,60.84466666666666
2018,10,26,10,62.09941666666666
2018,10,26,11,64.29350000000001
2018,10,26,12,106.6843333333333
2018,10,26,13,35.35116666666667
2018,10,26,14,5.86933333333333
2018,10,26,15,0.694666666666667
2018,10,26,16,0.0
2018,10,26,17,0.0
2018,10,26,18,0.0
2018,10,26,19,0.0
2018,10,26,20,0.0
2018,10,26,21,0.0
2018,10,26,22,0.0
2018,10,26,23,0.0
2018,10,27,0,0.0
2018,10,27,1,0.0
2018,10,27,2,0.0
2018,10,27,3,0.0
2018,10,27,4,0.0
2018,10,27,5,0.0
2018,10,27,6,0.8493333333333333
2018,10,27,7,24.9845
2018,10,27,8,53.67599999999997
2018,10,27,9,123.52983333333331
2018,10,27,10,163.23033333333333
2018,10,27,11,155.4956666666667
2018,10,27,12,133.70208333333332
2018,10,27,13,88.43583333333332
2018,10,27,14,37.08816666666666
2018,10,27,15,2.3676666666666666
2018,10,27,16,0.0
2018,10,27,17,0.0
2018,10,27,18,0.0
2018,10,27,19,0.0
2018,10,27,20,0.0
2018,10,27,21,0.0
2018,10,27,22,0.0
2018,10,27,23,0.0
2018,10,28,0,0.0
2018,10,28,1,0.0
2018,10,28,2,0.0
2018,10,28,3,0.0
2018,10,28,4,0.0
2018,10,28,5,0.0
2018,10,28,6,0.5273333333333333
2018,10,28,7,15.970333333333334
2018,10,28,8,42.63433333333333
2018,10,28,9,131.65683333333334
2018,10,28,10,161.64749999999995
2018,10,28,11,157.58066666666662
2018,10,28,12,129.02466666666666
2018,10,28,13,78.60383333333336
2018,10,28,14,26.638333333333332
2018,10,28,15,1.9171666666666665
2018,10,28,16,0.0
2018,10,28,17,0.0
2018,10,28,18,0.0
2018,10,28,19,0.0
2018,10,28,20,0.0
2018,10,28,21,0.0
2018,10,28,22,0.0
2018,10,28,23,0.0
2018,10,29,0,0.0
2018,10,29,1,0.0
2018,10,29,2,0.0
2018,10,29,3,0.0
2018,10,29,4,0.0
2018,10,29,5,0.0
2018,10,29,6,0.5403333333333333
2018,10,29,7,14.155666666666667
2018,10,29,8,40.4085
2018,10,29,9,126.02633333333333
2018,10,29,10,155.68933333333337
2018,10,29,11,156.784
2018,10,29,12,130.0671666666667
2018,10,29,13,77.54833333333333
2018,10,29,14,27.475166666666652
2018,10,29,15,2.4449999999999994
2018,10,29,16,0.0
2018,10,29,17,0.0
2018,10,29,18,0.0
2018,10,29,19,0.0
2018,10,29,20,0.0
2018,10,29,21,0.0
2018,10,29,22,0.0
2018,10,29,23,0.0
2018,10,30,0,0.0
2018,10,30,1,0.0
2018,10,30,2,0.0
2018,10,30,3,0.0
2018,10,30,4,0.0
2018,10,30,5,0.0
2018,10,30,6,0.0
2018,10,30,7,4.8900000000000015
2018,10,30,8,18.769416666666668
2018,10,30,9,37.46116666666666
2018,10,30,10,136.01216666666667
2018,10,30,11,108.94916666666668
2018,10,30,12,122.46166666666664
2018,10,30,13,61.397833333333324
2018,10,30,14,21.78716666666668
2018,10,30,15,0.8616666666666669
2018,10,30,16,0.0
2018,10,30,17,0.0
2018,10,30,18,0.0
2018,10,30,19,0.0
2018,10,30,20,0.0
2018,10,30,21,0.0
2018,10,30,22,0.0
2018,10,30,23,0.0
2018,10,31,0,0.0
2018,10,31,1,0.0
2018,10,31,2,0.0
2018,10,31,3,0.0
2018,10,31,4,0.0
2018,10,31,5,0.0
2018,10,31,6,0.012833333333333334
2018,10,31,7,1.2988333333333328
2018,10,31,8,5.095666666666669
2018,10,31,9,11.234000000000005
2018,10,31,10,20.629
2018,10,31,11,36.3675
2018,10,31,12,30.47333333333333
2018,10,31,13,15.288666666666668
2018,10,31,14,6.788000000000002
2018,10,31,15,0.12833333333333333
2018,10,31,16,0.0
2018,10,31,17,0.0
2018,10,31,18,0.0
2018,10,31,19,0.0
2018,10,31,20,0.0
2018,10,31,21,0.0
2018,10,31,22,0.0
2018,10,31,23,0.0
2018,11,1,0,0.0
2018,11,1,1,0.0
2018,11,1,2,0.0
2018,11,1,3,0.0
2018,11,1,4,0.0
2018,11,1,5,0.0
2018,11,1,6,0.25716666666666665
2018,11,1,7,11.240916666666667
2018,11,1,8,35.814333333333344
2018,11,1,9,74.6016666666667
2018,11,1,10,43.49766666666667
2018,11,1,11,61.867666666666686
2018,11,1,12,48.41333333333333
2018,11,1,13,21.143833333333333
2018,11,1,14,4.502500000000001
2018,11,1,15,0.012833333333333334
2018,11,1,16,0.0
2018,11,1,17,0.0
2018,11,1,18,0.0
2018,11,1,19,0.0
2018,11,1,20,0.0
2018,11,1,21,0.0
2018,11,1,22,0.0
2018,11,1,23,0.0
2018,11,2,0,0.0
2018,11,2,1,0.0
2018,11,2,2,0.0
2018,11,2,3,0.0
2018,11,2,4,0.0
2018,11,2,5,0.0
2018,11,2,6,0.0
2018,11,2,7,0.5649999999999998
2018,11,2,8,4.940833333333335
2018,11,2,9,7.224583333333336
2018,11,2,10,17.115000000000006
2018,11,2,11,19.4445
2018,11,2,12,24.91399999999999
2018,11,2,13,10.59066666666667
2018,11,2,14,1.1435
2018,11,2,15,0.0
2018,11,2,16,0.0
2018,11,2,17,0.0
2018,11,2,18,0.0
2018,11,2,19,0.0
2018,11,2,20,0.0
2018,11,2,21,0.0
2018,11,2,22,0.0
2018,11,2,23,0.0
2018,11,3,0,0.0
2018,11,3,1,0.0
2018,11,3,2,0.0
2018,11,3,3,0.0
2018,11,3,4,0.0
2018,11,3,5,0.0
2018,11,3,6,0.8618333333333332
2018,11,3,7,6.717833333333332
2018,11,3,8,29.985000000000007
2018,11,3,9,106.8635
2018,11,3,10,85.54016666666661
2018,11,3,11,81.93041666666666
2018,11,3,12,37.98833333333332
2018,11,3,13,14.027166666666671
2018,11,3,14,4.220166666666668
2018,11,3,15,0.0
2018,11,3,16,0.0
2018,11,3,17,0.0
2018,11,3,18,0.0
2018,11,3,19,0.0
2018,11,3,20,0.0
2018,11,3,21,0.0
2018,11,3,22,0.0
2018,11,3,23,0.0
2018,11,4,0,0.0
2018,11,4,1,0.0
2018,11,4,2,0.0
2018,11,4,3,0.0
2018,11,4,4,0.0
2018,11,4,5,0.0
2018,11,4,6,0.0
2018,11,4,7,1.5056666666666667
2018,11,4,8,8.628583333333335
2018,11,4,9,17.759166666666673
2018,11,4,10,59.87916666666668
2018,11,4,11,54.38450000000003
2018,11,4,12,42.59666666666665
2018,11,4,13,19.263666666666673
2018,11,4,14,2.8308333333333335
2018,11,4,15,0.0
2018,11,4,16,0.0
2018,11,4,17,0.0
2018,11,4,18,0.0
2018,11,4,19,0.0
2018,11,4,20,0.0
2018,11,4,21,0.0
2018,11,4,22,0.0
2018,11,4,23,0.0
2018,11,5,0,0.0
2018,11,5,1,0.0
2018,11,5,2,0.0
2018,11,5,3,0.0
2018,11,5,4,0.0
2018,11,5,5,0.0
2018,11,5,6,0.0
2018,11,5,7,3.5770000000000013
2018,11,5,8,21.31083333333333
2018,11,5,9,40.56366666666667
2018,11,5,10,68.4885
2018,11,5,11,69.23516666666663
2018,11,5,12,63.76616666666668
2018,11,5,13,36.97283333333333
2018,11,5,14,6.067249999999996
