Dataset name: 'TUHHx'
Days: 194 
Period Length: 86400 seconds (Equivalent to 1 day) 
Sample rate: 300 seconds (5 minutes)
Samples per period 86400/300: 288 (After every 5 minutes)
File structure: First 288 current values in column presents first day, 
next 288 values present next day and so on. Current values are in milli-ampere. 

d = Day Number
c = Current I (mA)

d,c 
155,1.2729
155,1.2887
155,1.352
155,1.4626
155,1.5022
155,1.4666
155,1.3994
155,1.5061
155,1.5417
155,1.5299
155,1.6129
155,1.605
155,1.9133
155,2.0042
155,2.1465
155,2.0398
155,2.0161
155,1.9291
155,1.8145
155,1.2571
155,0.74318
155,0.82224
155,1.0397
155,1.1385
155,0.88154
155,0.91712
155,1.3164
155,2.1861
155,2.7237
155,3.4471
155,3.8701
155,4.1903
155,4.2338
155,3.6606
155,3.8582
155,4.1112
155,4.8663
155,4.6093
155,4.8623
155,3.8385
155,4.8821
155,5.2497
155,4.0994
155,4.1982
155,4.6884
155,4.4433
155,3.1229
155,3.0478
155,3.202
155,3.2574
155,3.0518
155,2.9688
155,2.5932
155,2.2691
155,2.0991
155,2.0161
155,2.1228
155,2.4312
155,3.4471
155,5.3485
155,10.286
155,14.117
155,11.041
155,10.409
155,8.3292
155,12.306
155,13.464
155,8.6099
155,5.5304
155,3.8029
155,3.6764
155,3.5104
155,3.6052
155,3.3127
155,3.3483
155,3.6843
155,4.1508
155,4.9058
155,4.8425
155,5.5422
155,7.4635
155,12.456
155,15.678
155,15.346
155,22.43
155,25.414
155,23.039
155,19.046
155,19.398
155,22.624
155,23.521
155,23.928
155,23.351
155,23.335
155,22.979
155,23.189
155,21.908
155,20.465
155,7.0761
155,17.698
155,16.737
155,13.982
155,17.239
155,7.5109
155,12.263
155,17.686
155,17.421
155,16.607
155,16.287
155,14.109
155,13.939
155,13.025
155,12.559
155,11.539
155,11.527
155,12.124
155,12.144
155,11.697
155,10.93
155,10.725
155,10.195
155,9.5151
155,5.8743
155,3.1664
155,2.2809
155,1.9014
155,2.02
155,3.6566
155,2.8423
155,1.0515
155,0.79853
155,0.53762
155,0.41112
155,0.29253
155,0.26486
155,0.26486
155,0.24509
155,0.19765
155,0.15417
155,0.098827
155,0.047437
155,0.023719
155,0.027672
155,0.039531
155,0.015812
155,0.035578
155,0.031625
155,0.035578
155,0.035578
155,0.019765
155,0.015812
155,0.023719
155,0.019765
155,0.019765
155,0.035578
155,0.039531
155,0.027672
155,0.039531
155,0.031625
155,0.039531
155,0.031625
155,0.023719
155,0.019765
155,0.023719
155,0.023719
155,0.011859
155,0.027672
155,0.027672
155,0.035578
155,0.035578
155,0.015812
155,0.023719
155,0.019765
155,0.019765
155,0.019765
155,0.019765
155,0.035578
155,0.035578
155,0.015812
155,0.019765
155,0.027672
155,0
155,0
155,0
155,0
155,0
155,0
155,0
155,0
155,0
155,0
155,0
155,0
156,0.0039531
156,0.011859
156,0.023719
156,0.0079062
156,0.019765
156,0.027672
156,0.019765
156,0.023719
156,0.0079062
156,0.0079062
156,0.023719
156,0.027672
156,0.023719
156,0.023719
156,0.019765
156,0.011859
156,0.0039531
156,0.011859
156,0.0079062
156,0.011859
156,0.027672
156,0.027672
156,0.0079062
156,0.0079062
156,0.011859
156,0.011859
156,0.011859
156,0.011859
156,0.0079062
156,0.027672
156,0.015812
156,0
156,0.0039531
156,0.019765
156,0.023719
156,0.0039531
156,0.019765
156,0.0079062
156,0.0039531
156,0.0039531
156,0.019765
156,0.023719
156,0.0079062
156,0.0079062
156,0.015812
156,0.011859
156,0.015812
156,0.011859
156,0.0079062
156,0.0079062
156,0.0039531
156,0.011859
156,0.0039531
156,0.0079062
156,0.011859
156,0.011859
156,0.0039531
156,0.0039531
156,0.0079062
156,0.0079062
156,0.0079062
156,0.0039531
156,0.011859
156,0
156,0.027672
156,0.039531
156,0.043484
156,0.067203
156,0.094874
156,0.14231
156,0.16998
156,0.21347
156,0.23719
156,0.27276
156,0.30439
156,0.33206
156,0.57715
156,0.38345
156,0.40717
156,0.43089
156,0.45065
156,0.47437
156,0.49018
156,0.50204
156,0.52972
156,0.53367
156,0.55343
156,0.56925
156,0.57715
156,0.59296
156,0.58901
156,0.60482
156,0.60087
156,0.62459
156,0.62459
156,0.64831
156,0.65621
156,0.67203
156,0.67993
156,0.67203
156,0.67598
156,0.68784
156,0.70365
156,0.7076
156,0.71551
156,0.71156
156,0.71551
156,0.72737
156,0.74318
156,0.75504
156,0.76295
156,0.75504
156,0.79062
156,0.78667
156,0.79853
156,0.81039
156,0.81434
156,0.84201
156,0.85782
156,0.85782
156,0.90526
156,0.92503
156,0.93688
156,0.9606
156,0.97642
156,0.98828
156,1.008
156,1.0397
156,1.095
156,1.1899
156,1.3124
156,1.4706
156,1.6366
156,1.8026
156,1.9449
156,2.1505
156,2.2295
156,2.2691
156,2.3126
156,2.3521
156,2.3877
156,2.5221
156,3.0913
156,16.097
156,13.433
156,18.493
156,19.955
156,18.161
156,23.078
156,20.272
156,20.046
156,19.35
156,17.603
156,17.686
156,19.09
156,17.421
156,19.366
156,16.943
156,16.105
156,16.089
156,13.211
156,13.342
156,13.982
156,12.919
156,13.832
156,11.788
156,6.1194
156,6.4752
156,7.7481
156,8.3885
156,7.7797
156,8.6217
156,7.333
156,8.0643
156,5.5739
156,6.2538
156,20.034
156,21.446
156,22.481
156,23.541
156,23.612
156,22.556
156,23.481
156,24.47
156,24.399
156,24.276
156,23.529
156,23.928
156,24.102
156,23.798
156,23.418
156,23.138
156,21.975
156,21.865
156,21.212
156,21.149
156,20.188
156,19.509
156,18.757
156,18.101
156,17.536
156,17.066
156,16.757
156,16.05
156,14.287
156,12.816
156,11.381
156,10.622
156,7.9971
156,9.8353
156,11.776
156,10.721
156,9.0921
156,5.1707
156,2.7869
156,1.2057
156,0.92898
156,0.78667
156,0.71946
156,0.98037
156,1.4152
156,1.2096
156,0.99223
156,1.2334
156,1.3875
156,0.94084
156,0.77085
156,0.57715
156,0.47042
156,0.28462
156,0.21742
156,0.12255
156,0.039531
156,0.039531
156,0.031625
156,0.039531
156,0.019765
156,0.035578
156,0.035578
156,0.027672
156,0.031625
156,0.035578
156,0.039531
156,0.039531
156,0.035578
156,0.031625
156,0.027672
156,0.011859
156,0.023719
156,0.019765
156,0.035578
156,0.035578
156,0.035578
156,0.039531
156,0.027672
156,0.039531
156,0.027672
156,0.011859
156,0.0079062
156,0.023719
156,0.023719
156,0.019765
156,0.019765
156,0.039531
156,0.035578
156,0.035578
156,0.027672
156,0.023719
156,0.011859
156,0.027672
156,0.023719
156,0.027672
156,0.027672
156,0.027672
156,0.027672
156,0.019765
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
157,0.011859
157,0.023719
157,0.019765
157,0.027672
157,0.023719
157,0.015812
157,0.027672
157,0.019765
157,0.015812
157,0.019765
157,0.011859
157,0.023719
157,0.035578
157,0.031625
157,0.031625
157,0.019765
157,0.019765
157,0.011859
157,0.015812
157,0.023719
157,0.027672
157,0.023719
157,0.023719
157,0.027672
157,0.0079062
157,0.023719
157,0.0039531
157,0.023719
157,0.019765
157,0.015812
157,0.019765
157,0.019765
157,0.019765
157,0.023719
157,0.019765
157,0.019765
157,0.019765
157,0.0079062
157,0.023719
157,0.027672
157,0.019765
157,0.027672
157,0.0079062
157,0.023719
157,0.0039531
157,0.0079062
157,0.011859
157,0.019765
157,0.0039531
157,0.027672
157,0.015812
157,0.031625
157,0.023719
157,0.015812
157,0.019765
157,0.0079062
157,0.019765
157,0.011859
157,0.019765
157,0.011859
157,0.015812
157,0.019765
157,0.019765
157,0.015812
157,0.011859
157,0.0079062
157,0.023719
157,0.015812
157,0.031625
157,0.027672
157,0.011859
157,0.015812
157,0.0079062
157,0.015812
157,0.023719
157,0.019765
157,0.011859
157,0.027672
157,0.039531
157,0.059296
157,0.10673
157,0.15417
157,0.14231
157,0.15812
157,0.17394
157,0.19765
157,0.17789
157,0.1858
157,0.15022
157,0.14231
157,0.1265
157,0.11069
157,0.11859
157,0.15417
157,0.24114
157,0.28858
157,0.33206
157,0.41112
157,0.47437
157,0.64831
157,0.84596
157,1.2927
157,1.4982
157,1.6326
157,1.6761
157,1.7828
157,1.7275
157,1.7315
157,1.8461
157,1.6682
157,1.6563
157,1.9884
157,2.3284
157,2.2335
157,2.1821
157,2.2019
157,2.2533
157,2.5774
157,2.8541
157,2.862
157,2.8304
157,2.7948
157,2.6367
157,2.7276
157,2.4312
157,2.2058
157,2.5181
157,2.9569
157,2.8937
157,2.7632
157,2.8304
157,2.7672
157,2.6288
157,2.7158
157,2.6604
157,2.3679
157,2.443
157,2.7197
157,2.8027
157,2.4588
157,2.1347
157,2.1703
157,1.9845
157,2.0319
157,2.3402
157,2.5102
157,2.3956
157,2.2888
157,2.4074
157,2.5379
157,2.5972
157,2.613
157,2.9451
157,2.6288
157,2.6011
157,2.3837
157,2.7039
157,3.1902
157,3.6843
157,4.977
157,7.7837
157,16.761
157,16.204
157,13.464
157,15.346
157,12.725
157,10.294
157,9.6456
157,6.2578
157,5.6055
157,5.23
157,4.9018
157,5.4434
157,3.9571
157,4.2891
157,6.6649
157,4.9967
157,8.7482
157,5.5857
157,3.8938
157,4.4551
157,7.2302
157,10.938
157,4.2377
157,2.3205
157,2.6723
157,3.2732
157,4.0322
157,4.2417
157,4.6054
157,3.6843
157,2.9253
157,2.8383
157,2.6881
157,2.3047
157,2.2058
157,2.364
157,4.0203
157,6.7677
157,9.2858
157,3.3799
157,6.3012
157,13.433
157,12.112
157,12.682
157,10.737
157,11.243
157,10.93
157,10.329
157,11.136
157,8.1197
157,2.6051
157,1.3836
157,0.91317
157,0.79062
157,0.73923
157,0.76295
157,0.9606
157,0.9606
157,0.85782
157,0.75504
157,0.54157
157,1.0673
157,1.7117
157,0.5139
157,0.73132
157,0.54948
157,0.45065
157,0.36764
157,0.30439
157,0.21742
157,0.11069
157,0.075109
157,0.055343
157,0.05139
157,0.039531
157,0.043484
157,0.023719
157,0.035578
157,0.027672
157,0.023719
157,0.023719
157,0.031625
157,0.027672
157,0.031625
157,0.035578
157,0.015812
157,0.023719
157,0.019765
157,0.011859
157,0.011859
157,0.027672
157,0.019765
157,0.039531
157,0.035578
157,0.027672
157,0.035578
157,0.015812
157,0.015812
157,0.0039531
157,0.015812
157,0.023719
157,0.027672
157,0.035578
157,0.031625
157,0.031625
157,0.027672
157,0.023719
157,0.015812
157,0.015812
157,0.023719
157,0.023719
157,0.023719
157,0.031625
157,0.019765
157,0.011859
157,0
157,0
157,0
157,0
157,0
157,0
157,0
157,0
157,0
157,0
157,0
157,0
158,0.019765
158,0.0079062
158,0.015812
158,0.0079062
158,0.035578
158,0.023719
158,0.027672
158,0.019765
158,0.015812
158,0.0079062
158,0.015812
158,0.015812
158,0.023719
158,0.019765
158,0.023719
158,0.015812
158,0.019765
158,0.011859
158,0.019765
158,0.011859
158,0.011859
158,0.011859
158,0.019765
158,0.015812
158,0.0079062
158,0.011859
158,0.011859
158,0.019765
158,0.023719
158,0.015812
158,0.0079062
158,0.015812
158,0.015812
158,0.019765
158,0.019765
158,0.015812
158,0.011859
158,0.015812
158,0.019765
158,0.0079062
158,0.0079062
158,0
158,0
158,0
158,0.0079062
158,0.0079062
158,0.015812
158,0.0039531
158,0.0039531
158,0
158,0.0079062
158,0
158,0.0039531
158,0.0039531
158,0.011859
158,0.015812
158,0.0079062
158,0.011859
158,0.0079062
158,0.011859
158,0.0039531
158,0.011859
158,0.011859
158,0.011859
158,0.035578
158,0.039531
158,0.047437
158,0.075109
158,0.11464
158,0.1265
158,0.15022
158,0.20556
158,0.23323
158,0.28067
158,0.27276
158,0.21347
158,0.3874
158,0.54553
158,0.74318
158,0.52576
158,0.27672
158,0.36764
158,0.61668
158,0.42298
158,0.71551
158,0.85782
158,0.71156
158,0.67993
158,0.56925
158,0.35973
158,0.23719
158,0.18184
158,0.46251
158,0.23719
158,0.35973
158,0.60482
158,1.0159
158,1.9845
158,1.6168
158,1.5417
158,1.3006
158,1.4982
158,1.6919
158,1.7315
158,1.5457
158,1.1978
158,1.2294
158,0.98828
158,0.69575
158,0.67598
158,0.64436
158,0.78667
158,1.3045
158,1.4429
158,1.9489
158,2.364
158,2.6288
158,2.8304
158,2.949
158,3.1388
158,2.7435
158,2.7988
158,1.8935
158,2.5379
158,2.9806
158,3.8029
158,3.3562
158,2.9253
158,1.605
158,0.59692
158,0.21742
158,0.35578
158,1.3717
158,3.7199
158,4.2456
158,3.3957
158,2.5616
158,2.6565
158,4.4433
158,6.2301
158,6.6807
158,6.1234
158,5.3169
158,5.0955
158,4.1231
158,4.3168
158,3.0795
158,1.9568
158,1.1543
158,0.75504
158,0.5139
158,0.93293
158,1.2689
158,0.71156
158,0.58111
158,0.35973
158,0.2609
158,0.3202
158,0.1937
158,0.25695
158,0.39531
158,0.3795
158,0.47437
158,0.39136
158,0.33997
158,0.25695
158,0.6325
158,0.67203
158,0.82224
158,1.261
158,1.4113
158,1.2255
158,0.98828
158,1.008
158,1.1306
158,1.4152
158,1.7987
158,3.0439
158,5.4395
158,6.6966
158,4.1745
158,2.9609
158,2.9885
158,3.621
158,3.5459
158,2.2295
158,1.1227
158,0.66017
158,0.21347
158,0.059296
158,0.023719
158,0.0079062
158,0.031625
158,0.015812
158,0.10673
158,0.35183
158,0.62459
158,0.45856
158,0.3795
158,0.39531
158,0.93293
158,1.6603
158,1.4271
158,0.96851
158,0.66017
158,0.48623
158,0.55739
158,0.75504
158,1.099
158,1.2413
158,1.2294
158,1.1148
158,0.96851
158,1.0239
158,1.0792
158,0.88945
158,0.72342
158,0.35973
158,0.23323
158,0.13441
158,0.11859
158,0.11464
158,0.11069
158,0.094874
158,0.10278
158,0.079062
158,0.027672
158,0.011859
158,0.0079062
158,0.019765
158,0.011859
158,0.015812
158,0.015812
158,0.0039531
158,0.0079062
158,0.011859
158,0.011859
158,0.0079062
158,0.011859
158,0.023719
158,0.027672
158,0.023719
158,0.019765
158,0.0039531
158,0
158,0.0039531
158,0.0079062
158,0.019765
158,0.019765
158,0.015812
158,0.019765
158,0.015812
158,0.015812
158,0.015812
158,0.0079062
158,0.0039531
158,0.0039531
158,0.0079062
158,0.023719
158,0.019765
158,0.019765
158,0.027672
158,0.027672
158,0.011859
158,0
158,0
158,0
158,0.0039531
158,0.019765
158,0.027672
158,0.0079062
158,0.0039531
158,0
158,0.0039531
158,0.0079062
158,0.027672
158,0
158,0
158,0
158,0
158,0
158,0
158,0
158,0
158,0
158,0
158,0
158,0
159,0.011859
159,0.011859
159,0.015812
159,0.015812
159,0.019765
159,0.0079062
159,0
159,0.0039531
159,0.011859
159,0.011859
159,0.0079062
159,0.011859
159,0
159,0.0079062
159,0.0079062
159,0.0039531
159,0.015812
159,0.011859
159,0.015812
159,0.015812
159,0
159,0.0079062
159,0.0039531
159,0.015812
159,0.0079062
159,0.015812
159,0.0079062
159,0.0079062
159,0.0039531
159,0
159,0.011859
159,0.0079062
159,0.0039531
159,0
159,0.0039531
159,0.0079062
159,0.0079062
159,0.015812
159,0.011859
159,0.0039531
159,0.011859
159,0.0039531
159,0
159,0.0039531
159,0.0039531
159,0
159,0.0039531
159,0.0079062
159,0.0039531
159,0
159,0
159,0.0079062
159,0.011859
159,0.0039531
159,0.0039531
159,0
159,0.0039531
159,0.0079062
159,0
159,0
159,0.0039531
159,0
159,0
159,0.011859
159,0.0079062
159,0.043484
159,0.071156
159,0.086968
159,0.11859
159,0.11859
159,0.13836
159,0.20161
159,0.23323
159,0.30044
159,0.28462
159,0.32811
159,0.35578
159,0.36764
159,0.38345
159,0.45461
159,0.47042
159,0.43089
159,0.46647
159,0.58111
159,0.59296
159,0.6325
159,0.75109
159,0.85782
159,0.85387
159,0.73923
159,0.58901
159,0.74714
159,0.73132
159,0.62064
159,0.71551
159,0.79853
159,0.74318
159,0.74714
159,0.81829
159,0.88549
159,0.90131
159,0.91712
159,0.92503
159,0.94874
159,0.98432
159,1.0397
159,1.0634
159,1.1385
159,1.182
159,1.2057
159,1.2729
159,1.3757
159,1.5654
159,1.4666
159,1.5338
159,1.7354
159,2.1584
159,2.4984
159,2.7039
159,2.5339
159,2.0951
159,2.1663
159,1.9054
159,1.4389
159,1.7473
159,1.6208
159,1.8421
159,1.6484
159,1.6761
159,1.7591
159,1.9884
159,2.107
159,2.2216
159,2.8502
159,2.3402
159,2.5498
159,2.107
159,3.0162
159,3.2336
159,3.6685
159,3.1783
159,3.1309
159,2.8541
159,5.7676
159,13.729
159,19.014
159,17.069
159,19.358
159,19.603
159,9.0328
159,19.797
159,14.168
159,4.9493
159,7.3053
159,18.615
159,9.7128
159,17.01
159,14.12
159,14.844
159,14.536
159,8.349
159,11.733
159,12.326
159,4.044
159,9.9025
159,9.0724
159,7.4595
159,9.4954
159,5.5422
159,7.8983
159,9.6732
159,8.7166
159,7.6651
159,10.527
159,9.2858
159,17.149
159,7.0247
159,5.4395
159,10.345
159,17.548
159,12.263
159,5.4276
159,8.9459
159,10.116
159,4.4275
159,6.3408
159,12.077
159,15.105
159,3.8899
159,1.9568
159,2.1544
159,2.2493
159,1.8659
159,1.8461
159,1.8066
159,1.684
159,1.5654
159,1.4745
159,1.767
159,2.6723
159,4.3286
159,3.8464
159,5.1628
159,9.61
159,13.792
159,13.516
159,11.171
159,7.3172
159,5.1469
159,5.139
159,5.2339
159,2.1623
159,1.8619
159,2.3402
159,1.4508
159,1.178
159,0.97246
159,0.7669
159,0.64436
159,0.47833
159,0.53762
159,0.54553
159,0.45461
159,0.45856
159,0.41508
159,0.36764
159,0.3795
159,0.34392
159,0.30044
159,0.26881
159,0.21347
159,0.086968
159,0.043484
159,0.043484
159,0.035578
159,0.031625
159,0.027672
159,0.035578
159,0.031625
159,0.035578
159,0.035578
159,0.027672
159,0.031625
159,0.027672
159,0.027672
159,0.019765
159,0.027672
159,0.027672
159,0.039531
159,0.039531
159,0.039531
159,0.035578
159,0.023719
159,0.0079062
159,0.023719
159,0.0079062
159,0.031625
159,0.035578
159,0.035578
159,0.035578
159,0.035578
159,0.035578
159,0.015812
159,0.015812
159,0.019765
159,0.023719
159,0.015812
159,0.019765
159,0.031625
159,0.031625
159,0.011859
159,0.027672
159,0.015812
159,0.027672
159,0.0079062
159,0.031625
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
160,0.019765
160,0.015812
160,0.023719
160,0.027672
160,0.027672
160,0.027672
160,0.0079062
160,0.023719
160,0.011859
160,0.015812
160,0.027672
160,0.011859
160,0.031625
160,0
160,0.011859
160,0.0039531
160,0.019765
160,0.023719
160,0.019765
160,0.019765
160,0.031625
160,0.0079062
160,0.015812
160,0.015812
160,0.031625
160,0.023719
160,0.023719
160,0.015812
160,0.019765
160,0.019765
160,0.0079062
160,0.023719
160,0.011859
160,0.019765
160,0.023719
160,0.011859
160,0.023719
160,0.019765
160,0.023719
160,0.015812
160,0.015812
160,0.011859
160,0.023719
160,0.027672
160,0.0079062
160,0.019765
160,0.023719
160,0.023719
160,0.019765
160,0.011859
160,0.023719
160,0.027672
160,0.011859
160,0.015812
160,0.023719
160,0.015812
160,0.011859
160,0.011859
160,0.019765
160,0.011859
160,0.011859
160,0.011859
160,0.019765
160,0.015812
160,0.023719
160,0.019765
160,0.015812
160,0.019765
160,0.0079062
160,0.0079062
160,0.043484
160,0.047437
160,0.027672
160,0.023719
160,0.10673
160,0.1937
160,0.26486
160,0.23323
160,0.14626
160,0.13836
160,0.11464
160,0.14231
160,0.17789
160,0.17789
160,0.12255
160,0.090921
160,0.067203
160,0.079062
160,0.094874
160,0.23323
160,0.27276
160,0.253
160,0.26486
160,0.2609
160,0.46251
160,0.61668
160,0.62854
160,0.57715
160,0.76295
160,0.81039
160,0.55343
160,0.54157
160,0.46647
160,0.41903
160,0.28067
160,0.62459
160,1.0239
160,0.65621
160,0.37554
160,0.28462
160,0.43089
160,0.34787
160,0.42693
160,0.59692
160,0.75504
160,0.96456
160,1.2729
160,1.9291
160,1.4192
160,1.4745
160,1.1622
160,1.6168
160,2.3442
160,0.94874
160,0.49414
160,0.25695
160,0.28858
160,0.41508
160,0.66412
160,1.3599
160,2.9609
160,3.2455
160,1.6761
160,1.8461
160,3.3325
160,4.6251
160,4.4275
160,2.1149
160,1.0278
160,4.5382
160,3.8029
160,2.2849
160,2.0398
160,1.5259
160,0.42298
160,2.6723
160,13.105
160,7.4279
160,9.0012
160,12.219
160,17.002
160,16.441
160,18.54
160,20.378
160,17.726
160,18.785
160,14.603
160,7.9615
160,7.4437
160,6.9733
160,3.8108
160,15.081
160,15.959
160,15.35
160,5.5343
160,2.2019
160,2.0477
160,2.0635
160,1.2887
160,6.5859
160,11.314
160,9.0407
160,11.179
160,8.1315
160,8.8075
160,4.55
160,7.8232
160,8.4675
160,8.8075
160,10.729
160,17.785
160,11.986
160,11.693
160,15.615
160,13.433
160,14.01
160,18.457
160,19.983
160,17.659
160,13.286
160,11.535
160,13.919
160,8.258
160,16.528
160,15.512
160,14.816
160,16.196
160,10.752
160,13.816
160,2.9016
160,7.337
160,4.8267
160,12.033
160,9.7207
160,4.5026
160,2.3719
160,1.7077
160,0.97246
160,1.3796
160,2.0042
160,2.0675
160,3.1071
160,7.6967
160,5.5581
160,6.7084
160,6.4791
160,3.542
160,1.7117
160,1.1464
160,0.91712
160,0.56529
160,0.52181
160,0.43484
160,0.35973
160,0.28858
160,0.27672
160,0.24114
160,0.1937
160,0.10673
160,0.059296
160,0.035578
160,0.015812
160,0.027672
160,0.031625
160,0.023719
160,0.039531
160,0.027672
160,0.039531
160,0.031625
160,0.023719
160,0.031625
160,0.0079062
160,0.023719
160,0.019765
160,0.015812
160,0.031625
160,0.023719
160,0.031625
160,0.027672
160,0.019765
160,0.0079062
160,0.015812
160,0.0039531
160,0.011859
160,0.023719
160,0.039531
160,0.035578
160,0.039531
160,0.035578
160,0.027672
160,0.011859
160,0.011859
160,0.019765
160,0.027672
160,0.0079062
160,0.019765
160,0.031625
160,0.027672
160,0.031625
160,0.011859
160,0.019765
160,0.019765
160,0.0079062
160,0.015812
160,0.011859
160,0.019765
160,0
160,0
160,0
160,0
160,0
160,0
160,0
160,0
160,0
160,0
160,0
160,0
161,0.027672
161,0.023719
161,0.027672
161,0.023719
161,0.019765
161,0.011859
161,0.015812
161,0.027672
161,0.023719
161,0.023719
161,0.015812
161,0.027672
161,0.011859
161,0.015812
161,0.011859
161,0.027672
161,0.027672
161,0.027672
161,0.011859
161,0.019765
161,0.015812
161,0.015812
161,0.023719
161,0.019765
161,0.011859
161,0.015812
161,0.023719
161,0.023719
161,0.019765
161,0.011859
161,0.011859
161,0.015812
161,0.011859
161,0.019765
161,0.015812
161,0.011859
161,0.023719
161,0.011859
161,0.023719
161,0.019765
161,0.0079062
161,0.011859
161,0.015812
161,0.027672
161,0.019765
161,0.023719
161,0.019765
161,0.015812
161,0.0079062
161,0.015812
161,0.015812
161,0.019765
161,0.019765
161,0.015812
161,0.011859
161,0.019765
161,0.0079062
161,0.0079062
161,0.023719
161,0.015812
161,0.011859
161,0.0039531
161,0.015812
161,0.0039531
161,0.015812
161,0.0039531
161,0.0079062
161,0.011859
161,0.015812
161,0.031625
161,0.027672
161,0.023719
161,0.011859
161,0.019765
161,0.019765
161,0.011859
161,0.019765
161,0.027672
161,0.011859
161,0.011859
161,0.023719
161,0.039531
161,0.055343
161,0.059296
161,0.06325
161,0.027672
161,0.023719
161,0.043484
161,0.083015
161,0.1265
161,0.23719
161,0.41508
161,0.48623
161,0.42298
161,0.31229
161,0.18975
161,0.19765
161,0.24114
161,0.23323
161,0.20951
161,0.21742
161,0.19765
161,0.27672
161,0.253
161,0.30044
161,0.29253
161,0.26881
161,0.33206
161,0.56134
161,0.88154
161,0.67598
161,0.90921
161,1.3559
161,1.9805
161,2.5656
161,2.3047
161,1.6998
161,1.601
161,1.2413
161,1.1266
161,0.7669
161,1.1583
161,1.1741
161,1.3203
161,0.84992
161,0.55343
161,0.90921
161,1.4073
161,1.7789
161,1.8224
161,1.7789
161,1.2452
161,1.3915
161,1.3164
161,1.7473
161,1.5971
161,1.7117
161,1.6643
161,2.1228
161,1.8817
161,1.9726
161,1.9291
161,2.5498
161,2.5498
161,2.4114
161,2.7158
161,3.6803
161,4.3603
161,3.4273
161,3.0597
161,2.9411
161,2.7751
161,2.7672
161,2.1347
161,1.8817
161,2.5814
161,2.111
161,3.3562
161,4.1666
161,5.309
161,8.1829
161,11.199
161,7.2302
161,4.8505
161,4.5223
161,4.7358
161,6.238
161,5.4237
161,6.3487
161,7.2026
161,6.321
161,7.0761
161,5.0086
161,2.6762
161,2.107
161,3.8543
161,4.1349
161,6.8744
161,3.7752
161,4.5698
161,4.1389
161,2.7672
161,2.4628
161,2.4391
161,1.8066
161,1.3796
161,1.0318
161,0.95665
161,1.012
161,0.67598
161,0.66412
161,0.6997
161,0.47042
161,0.28067
161,0.22137
161,0.16603
161,0.37554
161,0.69575
161,1.2255
161,1.8975
161,1.5931
161,2.0951
161,2.613
161,1.8382
161,1.3836
161,1.688
161,1.7236
161,1.1701
161,0.8934
161,0.86968
161,0.62064
161,0.4467
161,0.35183
161,0.27672
161,0.253
161,0.16998
161,0.16603
161,0.20951
161,0.13836
161,0.086968
161,0.075109
161,0.071156
161,0.06325
161,0.075109
161,0.05139
161,0.043484
161,0.083015
161,0.11069
161,0.043484
161,0.05139
161,0.011859
161,0.023719
161,0.015812
161,0.015812
161,0.0079062
161,0.019765
161,0.023719
161,0.035578
161,0.035578
161,0.027672
161,0.019765
161,0.011859
161,0.0079062
161,0.015812
161,0.023719
161,0.023719
161,0.031625
161,0.019765
161,0.023719
161,0.011859
161,0.011859
161,0.0079062
161,0.011859
161,0.015812
161,0.019765
161,0.031625
161,0.039531
161,0.023719
161,0.019765
161,0.023719
161,0.015812
161,0.0039531
161,0.0039531
161,0.0079062
161,0.027672
161,0.015812
161,0.015812
161,0.015812
161,0.0079062
161,0.027672
161,0.015812
161,0.015812
161,0.019765
161,0.019765
161,0.0079062
161,0.015812
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
161,0
162,0.023719
162,0.015812
162,0.011859
162,0.011859
162,0.015812
162,0.015812
162,0.015812
162,0.019765
162,0.011859
162,0.011859
162,0.023719
162,0.0079062
162,0.0079062
162,0.015812
162,0.011859
162,0.011859
162,0.019765
162,0.015812
162,0
162,0.015812
162,0.0079062
162,0.023719
162,0.015812
162,0.015812
162,0.0079062
162,0.0079062
162,0.0079062
162,0.015812
162,0.019765
162,0.0079062
162,0.019765
162,0.0039531
162,0.011859
162,0.019765
162,0.015812
162,0.027672
162,0.015812
162,0.019765
162,0.0039531
162,0
162,0.011859
162,0.011859
162,0.011859
162,0.011859
162,0.0039531
162,0.0039531
162,0.0039531
162,0.0039531
162,0.0079062
162,0.015812
162,0.0079062
162,0.0039531
162,0
162,0.0079062
162,0.0079062
162,0.011859
162,0.0039531
162,0.019765
162,0.0079062
162,0.0079062
162,0.011859
162,0.0039531
162,0.015812
162,0.015812
162,0.011859
162,0.0079062
162,0
162,0.027672
162,0.067203
162,0.06325
162,0.090921
162,0.086968
162,0.13045
162,0.14626
162,0.27672
162,0.35183
162,0.39926
162,0.27276
162,0.27672
162,0.23719
162,0.34392
162,0.33997
162,0.43484
162,0.53762
162,0.60482
162,0.6325
162,0.73132
162,0.82224
162,0.90526
162,0.91317
162,0.93293
162,0.76295
162,0.69575
162,0.67993
162,0.67203
162,0.6997
162,0.71551
162,0.75109
162,0.77085
162,0.77481
162,0.82224
162,0.83806
162,0.88154
162,0.85387
162,0.84992
162,0.99618
162,0.759
162,0.88945
162,0.90921
162,0.92503
162,0.94084
162,0.94479
162,0.94874
162,0.97246
